STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,OPTIONALITY,Optionality,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,HUN,Hungary,A,Annual,GPRR200,Gross pension replacement rate at 200% of average wage,PT_EARN_G_PRE_RET_INC,Percentage of gross pre-retirement earnings at the same income level,F,Female,_Z,Not applicable,M,Mandatory,2022,,47.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1970,,12.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1971,,12.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1972,,12.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1973,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1974,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1975,,13.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1976,,13.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1977,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1978,,13.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1979,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1980,,13.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1981,,13.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1982,,13.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1983,,13.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1984,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1985,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1986,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1987,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1988,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1989,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1990,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1991,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1992,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1993,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1994,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1995,,13.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1996,,13.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1997,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1998,,13.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,1999,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2000,,14.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2001,,15.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2002,,15.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2003,,16.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2004,,17.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2005,,16.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2006,,16.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2007,,16.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2008,,16.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2009,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2010,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2011,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2012,,18.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2013,,17.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2014,,16.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2015,,16.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2016,,16.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2017,,16.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2018,,18.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2019,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2020,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2021,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2022,,16.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ITA,Italy,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2014,,31.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ITA,Italy,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2018,,41.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ITA,Italy,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2020,,41.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ITA,Italy,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2022,,41.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2014,,65,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2018,,65,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2020,,65,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2022,,65,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1970,,7.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1971,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1972,,8.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1973,,8.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1974,,8.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1975,,8.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1976,,9.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1977,,9.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1978,,9.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1979,,10.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1980,,10.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1981,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1982,,11.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1983,,11.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1984,,11.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1985,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1986,,12.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1987,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1988,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1989,,14.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1990,,15.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1991,,15.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1992,,16.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1993,,15.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1994,,15.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1995,,16.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1996,,15.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1997,,14.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1998,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1999,,16.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2000,,18.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2001,,19.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2002,,20.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2003,,19.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2004,,15.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,MEX,Mexico,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2005,,15.5,,A,Normal value,0,Units,1,One
