Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
Mexico,MEX,Treatable mortality,Deaths,2002,100191.5
Mexico,MEX,Treatable mortality,Deaths,2003,101069
Mexico,MEX,Treatable mortality,Deaths,2004,101728.5
Mexico,MEX,Treatable mortality,Deaths,2005,104955
Japan,JPN,Treatable mortality,Deaths,2006,99028.5
Japan,JPN,Treatable mortality,Deaths,2007,97625
Japan,JPN,Treatable mortality,Deaths,2018,82276
Japan,JPN,Treatable mortality,Deaths,2019,81147
Japan,JPN,Treatable mortality,Deaths,2020,79331.5
Japan,JPN,Treatable mortality,Deaths,2021,79742
Japan,JPN,Treatable mortality,Deaths,2008,96471.5
Japan,JPN,Treatable mortality,Deaths,2009,93192.5
Japan,JPN,Treatable mortality,Deaths,2010,93931
Japan,JPN,Treatable mortality,Deaths,2011,95024
Japan,JPN,Treatable mortality,Deaths,2012,92570
Japan,JPN,Treatable mortality,Deaths,2013,90815.5
Japan,JPN,Treatable mortality,Deaths,2014,90774.5
Japan,JPN,Treatable mortality,Deaths,2015,89080
Japan,JPN,Treatable mortality,Deaths,2016,87593.5
Japan,JPN,Treatable mortality,Deaths,2017,83078.5
Japan,JPN,Treatable mortality,Deaths,2000,105008.5
Japan,JPN,Treatable mortality,Deaths,2001,102872
Japan,JPN,Treatable mortality,Deaths,2002,100914.5
Japan,JPN,Treatable mortality,Deaths,2003,101208.5
Japan,JPN,Treatable mortality,Deaths,2004,99120.5
Japan,JPN,Treatable mortality,Deaths,2005,100921
Korea,KOR,Preventable mortality,Deaths,2014,66149
Korea,KOR,Preventable mortality,Deaths,2015,64012.5
Korea,KOR,Preventable mortality,Deaths,2004,84480
Korea,KOR,Preventable mortality,Deaths,2005,82182
Korea,KOR,Preventable mortality,Deaths,2006,78731
Korea,KOR,Preventable mortality,Deaths,2007,77855.5
Korea,KOR,Preventable mortality,Deaths,2016,62083.5
Korea,KOR,Preventable mortality,Deaths,2017,58891
Korea,KOR,Preventable mortality,Deaths,2018,58197.5
Korea,KOR,Preventable mortality,Deaths,2019,57420
Korea,KOR,Preventable mortality,Deaths,2020,56904
Korea,KOR,Preventable mortality,Deaths,2021,57977
Korea,KOR,Preventable mortality,Deaths,2000,85501.5
Korea,KOR,Preventable mortality,Deaths,2001,83991.5
Korea,KOR,Preventable mortality,Deaths,2002,85784.5
Korea,KOR,Preventable mortality,Deaths,2003,86750.5
Korea,KOR,Preventable mortality,Deaths,2009,76081
Korea,KOR,Preventable mortality,Deaths,2010,74866.5
Korea,KOR,Preventable mortality,Deaths,2008,76114
Korea,KOR,Preventable mortality,Deaths,2011,72505.5
Korea,KOR,Preventable mortality,Deaths,2012,70140.5
Korea,KOR,Preventable mortality,Deaths,2013,68384
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2006,256.7
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2007,256
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2018,187.9
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2022,48.2
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2010,67.8
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2021,183.6
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2008,246.1
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2009,242.9
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2010,234.1
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2011,224
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2012,217.7
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2013,211.4
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2014,200.6
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2015,193.7
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2016,197.9
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2017,192.7
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2000,304.6
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2001,288.4
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2002,282.4
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2003,271.2
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2004,274.8
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2005,266.3
Romania,ROU,Treatable mortality,Deaths,2004,48196.5
Romania,ROU,Treatable mortality,Deaths,2005,47425.5
Romania,ROU,Treatable mortality,Deaths,2016,36157.5
Romania,ROU,Treatable mortality,Deaths,2017,36309.5
Romania,ROU,Treatable mortality,Deaths,2018,37669
Romania,ROU,Treatable mortality,Deaths,2019,37809.5
Romania,ROU,Treatable mortality,Deaths,2006,45957.5
Romania,ROU,Treatable mortality,Deaths,2007,44185.5
Romania,ROU,Treatable mortality,Deaths,2008,42738
Romania,ROU,Treatable mortality,Deaths,2009,42489
Romania,ROU,Treatable mortality,Deaths,2010,41208
Romania,ROU,Treatable mortality,Deaths,2011,38247.5
Romania,ROU,Treatable mortality,Deaths,2012,37973.5
Romania,ROU,Treatable mortality,Deaths,2013,36227
Romania,ROU,Treatable mortality,Deaths,2014,35720
Romania,ROU,Treatable mortality,Deaths,2015,36036.5
Romania,ROU,Treatable mortality,Deaths,2000,51419.5
Romania,ROU,Treatable mortality,Deaths,2001,51448
Romania,ROU,Treatable mortality,Deaths,2002,52123
Romania,ROU,Treatable mortality,Deaths,2003,50818
Bulgaria,BGR,Treatable mortality,Deaths,2007,17088
Bulgaria,BGR,Treatable mortality,Deaths,2008,15997.5
Bulgaria,BGR,Treatable mortality,Deaths,2019,13649.5
Bulgaria,BGR,Treatable mortality,Deaths,2020,15461.5
Bulgaria,BGR,Treatable mortality,Deaths,2021,16062
Bulgaria,BGR,Treatable mortality,Deaths,2005,18236.5
Bulgaria,BGR,Treatable mortality,Deaths,2009,14939.5
Bulgaria,BGR,Treatable mortality,Deaths,2010,14280
Bulgaria,BGR,Treatable mortality,Deaths,2011,13599
Bulgaria,BGR,Treatable mortality,Deaths,2012,14379
Bulgaria,BGR,Treatable mortality,Deaths,2013,13444.5
Bulgaria,BGR,Treatable mortality,Deaths,2014,14131.5
Bulgaria,BGR,Treatable mortality,Deaths,2015,13972.5
Bulgaria,BGR,Treatable mortality,Deaths,2016,13824
Bulgaria,BGR,Treatable mortality,Deaths,2017,13704.5
Bulgaria,BGR,Treatable mortality,Deaths,2018,13519
Bulgaria,BGR,Treatable mortality,Deaths,2006,17298.5
Austria,AUT,Preventable mortality,Deaths,2006,12568
Austria,AUT,Preventable mortality,Deaths,2007,12465
Austria,AUT,Preventable mortality,Deaths,2018,12115
Austria,AUT,Preventable mortality,Deaths,2019,11896.5
Austria,AUT,Preventable mortality,Deaths,2020,13156
Austria,AUT,Preventable mortality,Deaths,2021,14134.5
Austria,AUT,Preventable mortality,Deaths,2008,12220
Austria,AUT,Preventable mortality,Deaths,2009,12614.5
Austria,AUT,Preventable mortality,Deaths,2010,12552.5
Austria,AUT,Preventable mortality,Deaths,2011,12393
Austria,AUT,Preventable mortality,Deaths,2012,12725
Austria,AUT,Preventable mortality,Deaths,2013,12612
Austria,AUT,Preventable mortality,Deaths,2014,12480.5
Austria,AUT,Preventable mortality,Deaths,2015,12700
Austria,AUT,Preventable mortality,Deaths,2016,12228
Austria,AUT,Preventable mortality,Deaths,2017,11937
Austria,AUT,Preventable mortality,Deaths,2002,13484
Austria,AUT,Preventable mortality,Deaths,2003,13573.5
Austria,AUT,Preventable mortality,Deaths,2004,13129
Austria,AUT,Preventable mortality,Deaths,2005,12989
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2015,68.9
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2016,64.6
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2017,59.4
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2018,62.9
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2019,57.3
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2020,55.8
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2007,91.1
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2008,91.5
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2009,88.2
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2010,79
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2011,77.2
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2012,74.3
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2013,71.2
Ireland,IRL,Treatable mortality,Deaths per 100 000 inhabitants,2014,69
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2007,234.3
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2008,230.4
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2009,221.1
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2010,211.1
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2011,206
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2012,202.5
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2013,195.8
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2014,186.3
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2015,184
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2017,273
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2000,402.1
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2018,181
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2019,181.9
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2020,226.7
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2021,276.4
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2000,262.3
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2001,251.8
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2002,245.1
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2003,243.5
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2004,240.2
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2005,236.3
Poland,POL,Preventable mortality,Deaths per 100 000 inhabitants,2006,234.4
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2004,362.2
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2005,354.5
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2019,262.2
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2020,289.8
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2021,374.8
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2022,276.4
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2009,323
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2010,313.7
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2011,303.2
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2012,292.2
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2013,277.1
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2014,275.5
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2015,278.7
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2016,270.7
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2017,272.6
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2018,271
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2006,341.7
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2007,339.8
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2008,328.6
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2000,403.8
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2001,370.8
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2002,368.5
Hungary,HUN,Preventable mortality,Deaths per 100 000 inhabitants,2003,374.7
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2006,58.7
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2007,56.9
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2018,41.3
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2019,40.3
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2020,39.4
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2021,37.5
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2008,55.5
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2009,55.6
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2010,53.7
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2011,50.6
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2012,48.4
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2013,46.7
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2014,45.8
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2015,45.2
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2016,42.7
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2017,42.1
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2000,75.7
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2001,68.8
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2002,67.3
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2003,65.7
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2004,61.6
Switzerland,CHE,Treatable mortality,Deaths per 100 000 inhabitants,2005,60.9
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2005,242.6
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2006,233.1
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2017,196.4
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2018,196.8
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2019,188.8
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2020,194.6
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2007,226.1
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2008,221
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2009,217.1
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2010,212.5
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2011,208.8
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2012,204.3
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2013,208.3
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2014,199.6
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2015,203.9
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2016,200.1
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2000,283.7
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2001,272.8
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2002,269.8
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2003,264.4
Germany,DEU,Avoidable mortality,Deaths per 100 000 inhabitants,2004,250.5
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2001,151.2
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2003,142.9
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2004,142.8
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2005,133.1
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2006,129.3
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2007,127.1
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2008,126.4
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2009,124.8
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2010,122.7
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2011,118.3
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2012,112.5
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2013,112.5
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2014,105.9
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2015,105.3
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2016,105.1
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2002,149.8
Norway,NOR,Preventable mortality,Deaths per 100 000 inhabitants,2000,157.4
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2002,227.9
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2003,216.9
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2004,207.6
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2019,181.4
Finland,FIN,Avoidable mortality,Deaths per 100 000 inhabitants,2020,185.8
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2007,190.5
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2008,178.8
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2009,169.8
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2010,170
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2011,167.1
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2012,161
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2013,155.8
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2014,150.2
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2015,151.6
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2016,144.2
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2017,136.6
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2018,134.5
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2019,133.1
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2020,141.2
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2021,150.1
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2000,246.9
Israel,ISR,Avoidable mortality,Deaths per 100 000 inhabitants,2001,236.5
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2004,181.7
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2005,182.2
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2016,133.3
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2017,131.2
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2018,129.8
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2019,124.8
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2006,174.1
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2007,174.2
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2008,168.4
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2009,165.4
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2010,158.1
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2011,151.9
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2012,149.1
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2013,146.3
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2014,140.4
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2015,140.4
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2021,131.2
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2020,133.8
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2000,216.3
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2001,203.4
Switzerland,CHE,Avoidable mortality,Deaths per 100 000 inhabitants,2002,196.5
